,TIME,MODEL 1,MODEL 2,MODEL 3,MODEL 4
0,0.0,-5.361569905502476e-06,-8.819403948384793e-05,-0.00011982649673552945,-0.00012563380378088467
1,0.02040816326530612,0.09597018625468723,0.04295427541247115,0.05719406207270748,0.03052186255378059
2,0.04081632653061224,0.22606987737437803,0.1079579437804721,0.1222052166051795,0.06895928317969145
3,0.061224489795918366,0.37680861394323784,0.19024263623722854,0.19324821256279914,0.11419923509941524
4,0.08163265306122448,0.5347012981153372,0.28512817795545015,0.2686576254076849,0.1652543253384155
5,0.1020408163265306,0.686262832044747,0.38793439410784647,0.34676803060195566,0.2211371609221559
6,0.12244897959183673,0.8180081178855382,0.49398110986712684,0.42591400360773,0.28086034887609995
7,0.14285714285714285,0.9172789998198031,0.5985941545924585,0.504430144393563,0.3434364962257111
8,0.16326530612244897,0.9771937943037112,0.6972723280980372,0.580820585004577,0.40787820999645313
9,0.18367346938775508,1.0,0.7860268766846742,0.65427804221891,0.4731980972137896
10,0.2040816326530612,0.9928453046664875,0.861864755572732,0.7241248517275019,0.538408764903184
11,0.22448979591836732,0.9635097749926599,0.9225489739474397,0.7894506141899029,0.6025228200900996
12,0.24489795918367346,0.9198140963643192,0.9663622842391592,0.8489319057230662,0.6645528698000006
13,0.26530612244897955,0.8694289040332636,0.9921480313292088,0.9008356354621344,0.7235115210583501
14,0.2857142857142857,0.8182957797218656,1.0,0.9431389808381674,0.7784300293071281
15,0.3061224489795918,0.7692125892650091,0.9911588295936169,0.9741643007939316,0.8284970643943832
16,0.32653061224489793,0.722745452023215,0.9676259603101242,0.9930667018450499,0.8730318609594278
17,0.3469387755102041,0.6787091005497023,0.9320883072665549,1.0,0.9114404787017704
18,0.36734693877551017,0.6367053455885672,0.887242076045805,0.996303424427473,0.9433159696296793
19,0.3877551020408163,0.5963062834244364,0.8357399241126919,0.9835172659353197,0.9683676634988154
20,0.4081632653061224,0.5571385851934887,0.7802193076902153,0.9631250232752072,0.986308250990557
21,0.42857142857142855,0.5194035008277527,0.7227549550258318,0.936106896218868,0.9969057404832179
22,0.44897959183673464,0.4836440321666373,0.6646905908232055,0.9031870913998277,1.0
23,0.4693877551020408,0.4504077071452431,0.607321085588768,0.8650977845293519,0.9954415110016289
24,0.4897959183673469,0.4202420536986707,0.5519413098289497,0.8226630383558837,0.9831353573228817
25,0.5102040816326531,0.3936881274651225,0.49983046802775,0.7767594504213998,0.9630263177086097
26,0.5306122448979591,0.3711308249141813,0.4519011665290237,0.7283131605181424,0.9352846172589208
27,0.5510204081632653,0.3527183684818457,0.40860183552456025,0.6782394094783315,0.9003336338104001
28,0.5714285714285714,0.3385252758689267,0.3700778617612388,0.627293059540971,0.8587348487202209
29,0.5918367346938775,0.3284639654995509,0.3361300111705234,0.5761159276903562,0.8112526128217243
30,0.6122448979591836,0.32187340656204605,0.30640939033467646,0.5253141178373969,0.7588725603867731
31,0.6326530612244897,0.3179504803655376,0.2805465216836779,0.47548828208097527,0.7026525712412254
32,0.6530612244897959,0.31589206821915117,0.2581719276475084,0.42722794151840504,0.6436718072646239
33,0.673469387755102,0.3148950514320125,0.23891613065614836,0.3808454556018043,0.5830096747607958
34,0.6938775510204082,0.3141563113132476,0.22240965313957806,0.33636714377115323,0.5217273985909832
35,0.7142857142857142,0.31287272917198206,0.2082830175277778,0.29379332280939285,0.4608392443308735
36,0.7346938775510203,0.3102411863173416,0.196166746250728,0.25312310884107087,0.4011631960067556
37,0.7551020408163265,0.30545856405845206,0.18569131096962788,0.21435561042205287,0.34340282565699903
38,0.7755102040816326,0.297721743704439,0.17648104032317813,0.17748644722961862,0.28825220067906016
39,0.7959183673469387,0.28622760656442847,0.16814588992232002,0.14249269027219283,0.23636233938775916
40,0.8163265306122448,0.2701730339475459,0.1602452054061244,0.10993807120786792,0.18831735644589928
41,0.836734693877551,0.2487549071629172,0.15217561816334058,0.08102140240685449,0.14472659313632139
42,0.8571428571428571,0.221170107519668,0.14326945844807343,0.056918730336945354,0.1061422823176061
43,0.8775510204081632,0.18723373943869942,0.1328547114778511,0.0383825964305529,0.0729024715471987
44,0.8979591836734693,0.14923379978801368,0.1202431885619867,0.024893326602838967,0.0452694546952987
45,0.9183673469387754,0.11007650854738774,0.10474265753273933,0.015617312207441133,0.02349412236932145
46,0.9387755102040816,0.07266808569659919,0.08566088622236846,0.009709406131531451,0.007827365176682814
47,0.9591836734693877,0.03991475121542532,0.06230564246313344,0.00605907653356848,-0.001479926275201573
48,0.9795918367346939,0.014722725083643532,0.033984694087293564,0.003290406843297396,-0.004176861378916027
49,1.0,-1.7727189688370265e-06,5.808927108168831e-06,1.594202399756746e-05,-1.2549527044893095e-05
