,Cond,Minutes,Mean duration,16 min duration
0,0.2,0.6421512732801218,0.6149294321288594,0.6544644586480728
1,0.3,0.7726794324057857,0.7567192265407239,0.7073988617135825
2,0.4,0.7933521131400991,0.7817569187373681,0.7379470856804646
3,0.5,0.7618392329839823,0.7541900160878314,0.729349850022236
4,0.6,0.6207589549592152,0.6158459883584984,0.6012034377085138
5,0.7,0.5984099416608029,0.5949809529406918,0.5862621263010162
6,0.8,0.5087684414560281,0.5072210708021476,0.5023787636879709
7,0.9,0.45053315014529405,0.4504366327888556,0.4488487168179187
8,1.0,0.3599870534449974,0.3604010782485747,0.3593666607365238
