;dia;hora inici;hora final;resultat
0;2001-04-26;13:02:30.000;13:07:30.000;VERDADERO
1;2013-10-28;15:04:00.000;15:08:00.000;FALSO
2;2013-11-06;13:36:00.000;13:42:00.000;VERDADERO
3;2013-11-19;10:14:00.000;10:20:00.000;VERDADERO
4;2015-03-09;14:22:00.000;14:29:00.000;VERDADERO
5;2017-04-03;14:15:00.000;14:27:00.000;VERDADERO
